timestamp;host;porta;unit_id;funcao;endereco;quantidade;status;codigo_excecao;registros;int16;requisicao_hex;resposta_hex;erro
2026-08-08T02:07:22.851-03:00;192.168.0.250;502;1;3;5624;1;EXCECAO;2;[];;00 DE 00 00 00 06 01 03 15 F8 00 01;00 DE 00 00 00 03 01 83 02;
2026-08-08T02:07:22.853-03:00;192.168.0.250;502;1;3;5625;1;EXCECAO;2;[];;00 DF 00 00 00 06 01 03 15 F9 00 01;00 DF 00 00 00 03 01 83 02;
2026-08-08T02:07:22.855-03:00;192.168.0.250;502;1;3;5626;1;EXCECAO;2;[];;00 E0 00 00 00 06 01 03 15 FA 00 01;00 E0 00 00 00 03 01 83 02;
2026-08-08T02:07:22.857-03:00;192.168.0.250;502;1;3;5627;1;EXCECAO;2;[];;00 E1 00 00 00 06 01 03 15 FB 00 01;00 E1 00 00 00 03 01 83 02;
2026-08-08T02:07:22.859-03:00;192.168.0.250;502;1;3;5628;1;EXCECAO;2;[];;00 E2 00 00 00 06 01 03 15 FC 00 01;00 E2 00 00 00 03 01 83 02;
2026-08-08T02:07:22.862-03:00;192.168.0.250;502;1;3;5629;1;EXCECAO;2;[];;00 E3 00 00 00 06 01 03 15 FD 00 01;00 E3 00 00 00 03 01 83 02;
2026-08-08T02:07:22.864-03:00;192.168.0.250;502;1;3;5630;1;EXCECAO;2;[];;00 E4 00 00 00 06 01 03 15 FE 00 01;00 E4 00 00 00 03 01 83 02;
2026-08-08T02:07:22.866-03:00;192.168.0.250;502;1;3;5631;1;EXCECAO;2;[];;00 E5 00 00 00 06 01 03 15 FF 00 01;00 E5 00 00 00 03 01 83 02;
2026-08-08T02:07:22.868-03:00;192.168.0.250;502;1;3;5632;1;OK;;[65535];[-1];00 E6 00 00 00 06 01 03 16 00 00 01;00 E6 00 00 00 05 01 03 02 FF FF;
2026-08-08T02:07:22.870-03:00;192.168.0.250;502;1;3;5633;1;OK;;[40];[40];00 E7 00 00 00 06 01 03 16 01 00 01;00 E7 00 00 00 05 01 03 02 00 28;
2026-08-08T02:07:22.872-03:00;192.168.0.250;502;1;3;5634;1;OK;;[52];[52];00 E8 00 00 00 06 01 03 16 02 00 01;00 E8 00 00 00 05 01 03 02 00 34;
2026-08-08T02:07:22.874-03:00;192.168.0.250;502;1;3;5635;1;OK;;[0];[0];00 E9 00 00 00 06 01 03 16 03 00 01;00 E9 00 00 00 05 01 03 02 00 00;
2026-08-08T02:07:22.881-03:00;192.168.0.250;502;1;3;5636;1;OK;;[0];[0];00 EA 00 00 00 06 01 03 16 04 00 01;00 EA 00 00 00 05 01 03 02 00 00;
2026-08-08T02:07:22.887-03:00;192.168.0.250;502;1;3;5637;1;OK;;[3600];[3600];00 EB 00 00 00 06 01 03 16 05 00 01;00 EB 00 00 00 05 01 03 02 0E 10;
2026-08-08T02:07:22.889-03:00;192.168.0.250;502;1;3;5638;1;OK;;[0];[0];00 EC 00 00 00 06 01 03 16 06 00 01;00 EC 00 00 00 05 01 03 02 00 00;
2026-08-08T02:07:22.895-03:00;192.168.0.250;502;1;3;5639;1;EXCECAO;2;[];;00 ED 00 00 00 06 01 03 16 07 00 01;00 ED 00 00 00 03 01 83 02;
2026-08-08T02:07:22.897-03:00;192.168.0.250;502;1;3;5640;1;EXCECAO;2;[];;00 EE 00 00 00 06 01 03 16 08 00 01;00 EE 00 00 00 03 01 83 02;
2026-08-08T02:07:22.902-03:00;192.168.0.250;502;1;3;5641;1;EXCECAO;2;[];;00 EF 00 00 00 06 01 03 16 09 00 01;00 EF 00 00 00 03 01 83 02;
2026-08-08T02:07:22.907-03:00;192.168.0.250;502;1;3;5642;1;EXCECAO;2;[];;00 F0 00 00 00 06 01 03 16 0A 00 01;00 F0 00 00 00 03 01 83 02;
2026-08-08T02:07:22.913-03:00;192.168.0.250;502;1;3;5643;1;EXCECAO;2;[];;00 F1 00 00 00 06 01 03 16 0B 00 01;00 F1 00 00 00 03 01 83 02;
2026-08-08T02:07:22.916-03:00;192.168.0.250;502;1;3;5644;1;EXCECAO;2;[];;00 F2 00 00 00 06 01 03 16 0C 00 01;00 F2 00 00 00 03 01 83 02;
2026-08-08T02:07:22.921-03:00;192.168.0.250;502;1;3;5645;1;EXCECAO;2;[];;00 F3 00 00 00 06 01 03 16 0D 00 01;00 F3 00 00 00 03 01 83 02;
2026-08-08T02:07:22.928-03:00;192.168.0.250;502;1;3;5646;1;EXCECAO;2;[];;00 F4 00 00 00 06 01 03 16 0E 00 01;00 F4 00 00 00 03 01 83 02;
2026-08-08T02:07:22.929-03:00;192.168.0.250;502;1;3;5647;1;EXCECAO;2;[];;00 F5 00 00 00 06 01 03 16 0F 00 01;00 F5 00 00 00 03 01 83 02;
2026-08-08T02:07:22.933-03:00;192.168.0.250;502;1;3;5648;1;OK;;[0];[0];00 F6 00 00 00 06 01 03 16 10 00 01;00 F6 00 00 00 05 01 03 02 00 00;
2026-08-08T02:07:22.935-03:00;192.168.0.250;502;1;3;5649;1;OK;;[0];[0];00 F7 00 00 00 06 01 03 16 11 00 01;00 F7 00 00 00 05 01 03 02 00 00;
2026-08-08T02:07:22.947-03:00;192.168.0.250;502;1;3;5650;1;OK;;[0];[0];00 F8 00 00 00 06 01 03 16 12 00 01;00 F8 00 00 00 05 01 03 02 00 00;
2026-08-08T02:07:22.950-03:00;192.168.0.250;502;1;3;5870;1;EXCECAO;2;[];;00 F9 00 00 00 06 01 03 16 EE 00 01;00 F9 00 00 00 03 01 83 02;
2026-08-08T02:07:22.956-03:00;192.168.0.250;502;1;3;5871;1;EXCECAO;2;[];;00 FA 00 00 00 06 01 03 16 EF 00 01;00 FA 00 00 00 03 01 83 02;
2026-08-08T02:07:22.960-03:00;192.168.0.250;502;1;3;5872;1;EXCECAO;2;[];;00 FB 00 00 00 06 01 03 16 F0 00 01;00 FB 00 00 00 03 01 83 02;
2026-08-08T02:07:22.972-03:00;192.168.0.250;502;1;3;5873;1;EXCECAO;2;[];;00 FC 00 00 00 06 01 03 16 F1 00 01;00 FC 00 00 00 03 01 83 02;
2026-08-08T02:07:22.974-03:00;192.168.0.250;502;1;3;5874;1;EXCECAO;2;[];;00 FD 00 00 00 06 01 03 16 F2 00 01;00 FD 00 00 00 03 01 83 02;
2026-08-08T02:07:22.983-03:00;192.168.0.250;502;1;3;5875;1;EXCECAO;2;[];;00 FE 00 00 00 06 01 03 16 F3 00 01;00 FE 00 00 00 03 01 83 02;
2026-08-08T02:07:22.984-03:00;192.168.0.250;502;1;3;5876;1;EXCECAO;2;[];;00 FF 00 00 00 06 01 03 16 F4 00 01;00 FF 00 00 00 03 01 83 02;
2026-08-08T02:07:22.986-03:00;192.168.0.250;502;1;3;5877;1;EXCECAO;2;[];;01 00 00 00 00 06 01 03 16 F5 00 01;01 00 00 00 00 03 01 83 02;
2026-08-08T02:07:22.988-03:00;192.168.0.250;502;1;3;5878;1;EXCECAO;2;[];;01 01 00 00 00 06 01 03 16 F6 00 01;01 01 00 00 00 03 01 83 02;
2026-08-08T02:07:22.994-03:00;192.168.0.250;502;1;3;5879;1;EXCECAO;2;[];;01 02 00 00 00 06 01 03 16 F7 00 01;01 02 00 00 00 03 01 83 02;
2026-08-08T02:07:22.996-03:00;192.168.0.250;502;1;3;5880;1;EXCECAO;2;[];;01 03 00 00 00 06 01 03 16 F8 00 01;01 03 00 00 00 03 01 83 02;
2026-08-08T02:07:22.998-03:00;192.168.0.250;502;1;3;5881;1;EXCECAO;2;[];;01 04 00 00 00 06 01 03 16 F9 00 01;01 04 00 00 00 03 01 83 02;
2026-08-08T02:07:23.001-03:00;192.168.0.250;502;1;3;5882;1;EXCECAO;2;[];;01 05 00 00 00 06 01 03 16 FA 00 01;01 05 00 00 00 03 01 83 02;
2026-08-08T02:07:23.003-03:00;192.168.0.250;502;1;3;5883;1;EXCECAO;2;[];;01 06 00 00 00 06 01 03 16 FB 00 01;01 06 00 00 00 03 01 83 02;
2026-08-08T02:07:23.005-03:00;192.168.0.250;502;1;3;5884;1;EXCECAO;2;[];;01 07 00 00 00 06 01 03 16 FC 00 01;01 07 00 00 00 03 01 83 02;
2026-08-08T02:07:23.011-03:00;192.168.0.250;502;1;3;5885;1;EXCECAO;2;[];;01 08 00 00 00 06 01 03 16 FD 00 01;01 08 00 00 00 03 01 83 02;
2026-08-08T02:07:23.014-03:00;192.168.0.250;502;1;3;5886;1;EXCECAO;2;[];;01 09 00 00 00 06 01 03 16 FE 00 01;01 09 00 00 00 03 01 83 02;
2026-08-08T02:07:23.017-03:00;192.168.0.250;502;1;3;5887;1;EXCECAO;2;[];;01 0A 00 00 00 06 01 03 16 FF 00 01;01 0A 00 00 00 03 01 83 02;
2026-08-08T02:07:23.019-03:00;192.168.0.250;502;1;3;5888;1;OK;;[0];[0];01 0B 00 00 00 06 01 03 17 00 00 01;01 0B 00 00 00 05 01 03 02 00 00;
2026-08-08T02:07:23.021-03:00;192.168.0.250;502;1;3;5889;1;EXCECAO;2;[];;01 0C 00 00 00 06 01 03 17 01 00 01;01 0C 00 00 00 03 01 83 02;
2026-08-08T02:07:23.022-03:00;192.168.0.250;502;1;3;5890;1;OK;;[0];[0];01 0D 00 00 00 06 01 03 17 02 00 01;01 0D 00 00 00 05 01 03 02 00 00;
2026-08-08T02:07:23.030-03:00;192.168.0.250;502;1;3;5891;1;OK;;[0];[0];01 0E 00 00 00 06 01 03 17 03 00 01;01 0E 00 00 00 05 01 03 02 00 00;
2026-08-08T02:07:23.032-03:00;192.168.0.250;502;1;3;5892;1;EXCECAO;2;[];;01 0F 00 00 00 06 01 03 17 04 00 01;01 0F 00 00 00 03 01 83 02;
2026-08-08T02:07:23.034-03:00;192.168.0.250;502;1;3;5893;1;EXCECAO;2;[];;01 10 00 00 00 06 01 03 17 05 00 01;01 10 00 00 00 03 01 83 02;
2026-08-08T02:07:23.037-03:00;192.168.0.250;502;1;3;5894;1;EXCECAO;2;[];;01 11 00 00 00 06 01 03 17 06 00 01;01 11 00 00 00 03 01 83 02;
2026-08-08T02:07:23.039-03:00;192.168.0.250;502;1;3;5895;1;EXCECAO;2;[];;01 12 00 00 00 06 01 03 17 07 00 01;01 12 00 00 00 03 01 83 02;
2026-08-08T02:07:23.047-03:00;192.168.0.250;502;1;3;5896;1;EXCECAO;2;[];;01 13 00 00 00 06 01 03 17 08 00 01;01 13 00 00 00 03 01 83 02;
2026-08-08T02:07:23.048-03:00;192.168.0.250;502;1;3;5897;1;EXCECAO;2;[];;01 14 00 00 00 06 01 03 17 09 00 01;01 14 00 00 00 03 01 83 02;
2026-08-08T02:07:23.051-03:00;192.168.0.250;502;1;3;5898;1;EXCECAO;2;[];;01 15 00 00 00 06 01 03 17 0A 00 01;01 15 00 00 00 03 01 83 02;
2026-08-08T02:07:23.056-03:00;192.168.0.250;502;1;3;5899;1;EXCECAO;2;[];;01 16 00 00 00 06 01 03 17 0B 00 01;01 16 00 00 00 03 01 83 02;
2026-08-08T02:07:23.061-03:00;192.168.0.250;502;1;3;5900;1;EXCECAO;2;[];;01 17 00 00 00 06 01 03 17 0C 00 01;01 17 00 00 00 03 01 83 02;
